MD	TVD	North	East	Dia	Color	Style
4389.1	1851.1	2546.8	2155.8	1.5	1	0
4419.6	1851.1	2564.2	2180.8	1.5	1	0
4450.1	1851.1	2581.6	2205.8	1.5	1	0
4480.6	1851.1	2599.1	2230.8	1.5	1	0
4511.0	1851.1	2616.5	2255.8	1.5	1	0
4541.5	1851.1	2633.9	2280.8	1.5	1	0
4572.0	1851.1	2651.4	2305.8	1.5	1	0
4602.5	1851.1	2668.8	2330.8	1.5	1	0
4633.0	1851.1	2686.2	2355.8	1.5	1	0
4663.4	1851.1	2703.7	2380.8	1.5	1	0
4693.9	1851.1	2721.1	2405.8	1.5	1	0
4724.4	1851.1	2738.5	2430.8	1.5	1	0
4754.9	1851.1	2756.0	2455.8	1.5	1	0
4785.4	1851.1	2773.4	2480.8	1.5	1	0
4815.8	1851.1	2790.8	2505.8	1.5	1	0
4846.3	1851.1	2808.3	2530.8	1.5	1	0
4876.8	1851.1	2825.7	2555.8	1.5	1	0
4907.3	1851.1	2843.1	2580.8	1.5	1	0
4930.5	1851.1	2856.4	2599.9	1.5	1	0
